photo_id,title,description,tags,faves
40913584603,"""""Reflection"""" - St Paul's Cathedral. London, England.","&quot;The way we experience the world around us is a direct reflection of the world within us.&quot;
Gabrielle Bernstein","nikond800, nikon3570mmf28afzoomnikkor, london, england, stpaulscathedral, bishopoflondon, ludgatehill, stpaulschurchyardlondonec4m8ad, church, religion, christianity, onecarterlane, carterlane, reflection, windows, windowglazing, windowglass, tintedglass, officeblock, building, architecture, cundall",69.0
47879888241,Wisteria and Pergola,"Hill Garden and Pergola in Hampstead, London, England","pergola, wisteria, blauregen, blåregn, glycine, glyzine, wisterie, blue, bleu, blå, blau, columns, pillar, säulen, kolonner, colonnes, white, vita, weiss, blanche, passageway, walkway, säulengang, gångväg, gehweg, spring, vår, frühling, printemps, plants, flowers, fleur, blumen, blommor, green, grön, grün, vert, garden, garten, trädgård, jardin, landscape, landschaft, landskap, paysage, cityscape, city, stad, stadt, ville, capital, hillgardenandpergola, hillgardenpergola, hampstead, london, londres, england, angleterre, greatbritain, storbritannien, grosbritannien, unitedkingdom, royaumeunis, uk, gb, europe, nikond7200",1.0
32899986937,UK - London - Brick Lane - Scrap Brexit 01_DSC5532,"One of a number of 'Scrap Brexit' skulls by Uberfubs that decorated the walls in the Brick Lane area.

As you might expect given the day I visited London was originally supposed to be 'Brexit Day' there was rather a lot of Brexit related street art around the Brick Lane area.  Didn't see a single bit of pro-Brexit street art though.......

Click here to see more Street Art : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157628800256941"""">www.flickr.com/photos/darrellg/albums/72157628800256941</a>

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman","uklondonbricklanescrapbrexit01dsc5532, brexit, antibrexit, uberfubs, streetart, streetartist, bricklane, london, uk, unitedkingdom, europe, scrapbrexit",7.0
40913173043,British Museum,"A Roman version of an earlier Greek statue in bronze, dating from the 1st century BC.","britishmuseum, london, sculpture, bronze, statue",9.0
40913172463,British Museum,"A fine marble Roman statue of Thalia, one of the muses, dating from the 1st century. It was discovered in 1776 in Ostia. The carving of her clothing is astonishing.","britishmuseum, london, sculpture, thalia, marble, statue",10.0
40913171913,British Museum,"Another shot of the Queen Elizabeth II Great Court – the largest covered square in Europe. The roof was designed by Buro Happold and the architects Foster and Partners, and its blue tint gives the space a slightly other-worldly feel. Not easy to see here, but the Reading Room is a rotunda in the centre, inspired by the domed Pantheon in Rome. It was designed by Sydney Smirke (1798–1877), and work on creating it began in 1854. Using cast iron, concrete, glass and the latest heating and ventilation systems, it was a masterpiece of mid-nineteenth century technology. The room had a diameter of 140 feet (approximately 42.6m). A number of bookstacks were built surrounding the new Reading Room, made of iron to take the weight of the books and protect them against fire. In all they contained three miles (4.8 kilometres) of bookcases and twenty-five miles (forty kilometres) of shelves.","britishmuseum, london, readingroom, greatcourt, roof",11.0
32931406827,Camden,London,"camden, london",0.0
32935067517,The Dome and the River,London. UK,"view, river, water, buildings, people, city, bridge, signs, trees, sky, spring, architecture, cathedral, dome, stpaul, christopherwren, milleniumbridge, bankside, tatemodern, london, england, uk",39.0
46962910995,Docklands Golden Hour,Central London from West India Quay DLR station,"canarywharf, london, glass, people, uk, docklands, buildings, sunset, train, cityscape, british, architecture, city, reflection, britain, street, gb, urban, england",57.0
47089329354,East Midlands Class 43,An East Midlands class 43 HST at St Pancras,"hst, train, uk",1.0
32934614047,East Midlands Class 222,An East Midlands class 222 DMU at St Pancras,"train, uk",1.0
32932394537,Horseferry Road`Ergon House`Demolished,Eight Storey Residential Building Will Be Built Here..,"london, site, building, streetfurniture, architecture, surreal, vanished, demolished, urbanengland, classic, uk, art, rubble, changes, canon, tourism, tourists, old, pimlice, westminster, sw1, basement, crane, scaffolding, refurbishment, deanbradleystreet, millbank, wooldridge",12.0
47850757842,"43010 & 43190, London King's Cross 11.3.19",43010 &amp; 43190 stand at London King's Cross with the 1H04 1348 Hull Trains service to Hull on 11th March 2019,"4301043190, londonkingscross11319",1.0
40922896993,Elisa,Portrait of a young woman,"young, woman, girl, lady, portrait, beautiful, curly, hair, blue, eyes, glasses, geeky, jeans, sweater",1.0
47889215901,Zac in the Laundrette,A stylish young man in a laundrette,"fur, coat, fake, classy, stylish, young, man, long, hair, street, fashion, boy",0.0
47837272002,Zac,Full body shot of young man,"fur, coat, fake, classy, stylish, young, man, long, hair, street, fashion, boy",0.0
40922865533,"Elisa, the Palm Tree and the Van",Young woman in blue next to a van and a palm tree,"young, woman, girl, lady, blue, van, baby, green, summer, spring, holidays, holiday, stripes, shirt, jeans, curly, hair, beautiful, palm, tree, travel, sun, sky, geeky, glasses",0.0
47806433911,London: Tower Bridge Glasboden,London ist die Hauptstadt des Vereinigten Königreichs und des Landesteils England. Die Stadt liegt an der Themse in Südostengland auf der Insel Großbritannien.,"greatbritain, sightseeing, england, london, cityoflondon, cityofwestminster, vereinigteskönigreich",0.0
33928907648,Harrow Road,Paddington,"london, w2, paddington, westbournegreen, westbournepark, canon5dmkii, canoneos5dmarkii, canon28mmf18, urban, urbanlandscape, newtopographics, topographics, road, highway, motorway, concrete, architecture, paddingtoncentral, thebattleshipbuilding, harrowroad, westway, a40, artdeco, clouds, overcast, elevatedhighway, noone, quiet, mundane, glass, 2019",4.0
47780224351,UK - London - Coal Drops Yard 02_DSC5495,"When I was in London back in March I took a bit of a detour to see the recently opened Heatherwick Studios 'Coal Drops Yard' retail development.  Unfortunately the upper floor, seen here, isn't open to the public (yet?) and it proved difficult to photograph thanks to the ongoing development that surrounds it.  

It was worth a visit though but I would say it was pretty quiet for a Friday lunchtime.  Assuming London needs more high end retail space presumably things will pick up once word gets around.

Click here for more shots of London architecture : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157635041185106"""">www.flickr.com/photos/darrellg/albums/72157635041185106</a>

From Wikipedia : &quot;The £100m project called for the listed Victorian sheds to be converted into a new high-end, 9,290 sq metre, shopping complex and privately owned public space. Thomas Heatherwick took the two converging arcaded sheds and connected them with the 'kissing roof. The two brick and wrought iron coal drops were designed at different times so were structurally different, but shared a common roof line. Heatherwick's scheme takes the analogy of how a strip of paper can be twisted, and does the same to the slate roof finish. He uses the brick sheds as a base, and constructs the plastic form of the roof from steel tubing. The result is an additional glazed space, in the roof, two storeys high that adds 20,000 square feet (1,900 m2) of space. The 35m wide roof adds no extra weight to the wall structures; it is supported on a 54 steel columns that are embedded within the building. The slate used in the roof comes from the same seam in the same Welsh slate quarry as was used in the original roof.

There are 9290 square metres of shopping space, in units ranging from 15 to 1,800 square metres.&quot;

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman",uklondoncoaldropsyard02dsc5495,28.0
46889062705,John Ray (1627-1705) Bust,"Louis-François Roubilliac (1702-62). British Museum, London, UK.","britishmuseum, london, uk, museum, historymuseum, nikon, d7500, johnray, bust, stone, louisfrançoisroubilliac",0.0
47805320591,Stone Kneeling Figure of Chalchiuhtlicue (AD 1300-1521),"Aztec. British Museum, London, UK.","britishmuseum, london, uk, museum, historymuseum, nikon, d7500, stone, kneelingfigure, chalchiuhtlicue, aztec, aztecart, goddess",0.0
40838762663,cycad,In the Palm House at Kew Gardens.,"plant, leaf, frond, stem, cycad, kew, palmhouse, kewgardens, royalbotanicgardenskew, grainy, nikanalogefexpro2",24.0
47752920422,"Way on down south, London-town",Curving around towards London Bridge by Thameslink,"railway, london, uk",8.0
47752915692,Direct Rail Services 68008 - London Marylebone,Birmingham Moor Street service,"railway, london, uk, train, transport, 68008",3.0
33927783368,Last trip of the day,"Looking out from The Sir Steve Redgrave bridge, Royal Albert docks, Newham, East London.","sunset, royalvictoriadock, docklands, dock, fujifilm, fujilovers, fujifilmxt100, timeoutlondon, london, londonlife, londoncityairport, eastlondon, pontoondock, universityofeastlondon, boats, tugboat, newham, canarywharf, royalalbertdock, sirsteveredgrave",55.0
47752532382,"Stretch - Street yoga - Extinction Rebellion roadblock, Waterloo Bridge","Street yoga - Extinction Rebellion roadblock, Waterloo Bridge","extinctionrebellion, extinction, portrait, nikon, london, street, d500, bandw, blackandwhite, rebellion, protest, yoga, candid, england, unitedkingdom",10.0
47804035201,Marylebone Underground,5th April 2019.,"train, railway, station, bakerlooline, marylebone, londonunderground, london, england, uk, unitedkingdom, greatbritain",12.0
47014732984,20190508_F0001: The decorative sculptures also comes in bronze,"- Still in The Wallace Collection, seen golden and crystal sculptures but there are also bronze ones such as this one. Another French antique piece.","thewallacecollection, museum, art, stature, sculpture, people, scythe, bronze, antique",3.0
32836724407,UK - London - Coal Drops Yard 01_DSC5493,"When I was in London back in March I took a bit of a detour to see the recently opened Heatherwick Studios 'Coal Drops Yard' retail development.  Unfortunately the upper floor, seen here, isn't open to the public (yet?) and it proved difficult to photograph thanks to the ongoing development that surrounds it.  

Even for this tightly cropped shot I've removed a couple of cranes in Photoshop........

Click here for more shots of London architecture : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157635041185106"""">www.flickr.com/photos/darrellg/albums/72157635041185106</a>

From Wikipedia : &quot;The £100m project called for the listed Victorian sheds to be converted into a new high-end, 9,290 sq metre, shopping complex and privately owned public space. Thomas Heatherwick took the two converging arcaded sheds and connected them with the 'kissing roof. The two brick and wrought iron coal drops were designed at different times so were structurally different, but shared a common roof line. Heatherwick's scheme takes the analogy of how a strip of paper can be twisted, and does the same to the slate roof finish. He uses the brick sheds as a base, and constructs the plastic form of the roof from steel tubing. The result is an additional glazed space, in the roof, two storeys high that adds 20,000 square feet (1,900 m2) of space. The 35m wide roof adds no extra weight to the wall structures; it is supported on a 54 steel columns that are embedded within the building. The slate used in the roof comes from the same seam in the same Welsh slate quarry as was used in the original roof.

There are 9290 square metres of shopping space, in units ranging from 15 to 1,800 square metres.&quot;

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman",uklondoncoaldropsyard01dsc5493,18.0
